recordid,name,cwid
006Pn00000hznSxIAI,General Mills Recycling Room - 24-0336T,5600
006Pn00000hznSyIAI,West Pharmaceutical R7B - TAB 24-0431T,5601
006Pn00000hznSzIAI,Jenison Pool AHU 1 VFDs 24-0337,5602
006Pn00000hznT0IAI,Michilimackinac Visitor Center 24-0338T,5603
006Pn00000hznT1IAI,Flats At Carriage Commons TAB 24-0339T,5604
006Pn00000hznT2IAI,Bloomfield Hills Meeting Room - CTRL 24-0344,5605
006Pn00000hznT3IAI,Emmons Lake VFD 23-1091 CO1,5606
006Pn00000hznT4IAI,"Alro Steel Pittsburgh, PA MAU Controller Replacement 24-0304",5607
006Pn00000hznT5IAI,23-0724C - Bay Mills Hotel CO #1,5608
006Pn00000hznT6IAI,Walter French Phase 2 Capital Area Housing Partnership - 24-0347T,5609
006Pn00000hznT7IAI,Northview HS RTU-1 Controller Replacement 24-0348,5610
006Pn00000hznT8IAI,Primrose School Jenison - TAB 24-0367,5611
006Pn00000hznT9IAI,Engineering Hours 24-0350,5612
006Pn00000hznTAIAY,Q32 Pump VFDs installation 24-0346C,5613
006Pn00000hznTBIAY,LMCU Ballpark Reno Phase 2 Field & Terrace - 24-0371C,5614
006Pn00000hznTCIAY,Redford New Recreation & Wellness Center - CTRL 24-0364,5615
006Pn00000hznTDIAY,Macomb Community College BP1 MCC UC4 MSU - CTRL 24-0377,5616
006Pn00000hznTEIAY,Tower Pinkster 23-1163C CO2,5617
006Pn00000hznTFIAY,Unity Christian 23-0420T CO1,5618
006Pn00000hznTGIAY,Mt Morris 23-0195C CO4,5619
006Pn00000hznTHIAY,Dairy Distillery Alliance Ethanol Plant - CTRL/TAB 24-0354,5620
006Pn00000hznTIIAY,Ren-Tech Server Room 2380,5621
006Pn00000hznTJIAY,23-0728C - Newberry DNR CSC CO #1 Deduct,5622
006Pn00000hznTKIAY,Rudyard Schools Key Cards (material only),5623
006Pn00000hznTLIAY,UPA Elementary School – Mark Murray Mixed Air Temp Sensors 24-0352,5624
006Pn00000hznTMIAY,UPA HS - Yellow Bldg Zone Dampers 24-0353,5625
006Pn00000hznTNIAY,Lapeer County Controls Upgrade 24-0324,5627
006Pn00000hznTOIAY,Columbiaville Elementary School Power Meter 24-0351,5628
006Pn00000hznTPIAY,Unit Vent 4 controls 24-0359,5629
006Pn00000hznTQIAY,Comstock MS Gym VFD Cooling Fans 24-0360,5630
006Pn00000hznTRIAY,New Apostolic Church - 24-0368T,5631
006Pn00000hznTSIAY,DTA Bldg 212 - Gas Detection 24-0357,5632
006Pn00000hznTTIAY,DTA Bldg 215 - Gas Detection 24-0358,5633
006Pn00000hznTUIAY,Howard Miller MAU-1 24-0396,5634
006Pn00000hznTVIAY,DTA Bldg 219 - Gas Detection 24-0362,5635
006Pn00000hznTWIAY,Howard Miller 80HP Boiler 24-0370,5636
006Pn00000hznTXIAY,Hillman Schools sirens and misc items,5637
006Pn00000hznTYIAY,Fowlerville Junior High Renovations - TAB 24-0375,5638
006Pn00000hznTZIAY,Northwest Upper Elementary Addition - 24-0374T,5639
006Pn00000hznTaIAI,Master Tag -TAB 24-0228,5640
006Pn00000hznTbIAI,Allegan County CMH Generator - 24-0407C,5641
006Pn00000hznTcIAI,Clawson Manor 22-0431 Rev 1,5642
006Pn00000hznTdIAI,Aldi Inc. Clare TAB 24-0376T,5643
006Pn00000hznTeIAI,Belding Area School District Tridium Upgrade 24-0402,5644
006Pn00000hznTfIAI,Chippewa County Sheriff Storage Cameras 24-0379C,5645
006Pn00000hznTgIAI,Alpena WWTP Steam Valve Installation 24-0366s,5646
006Pn00000hznThIAI,Costco Wyoming Bakery - TAB 24-0382T,5647
006Pn00000hznTiIAI,Chippewa County Animal Shelter Cameras 24-0383C,5648
006Pn00000hznTjIAI,Elk Rapids MS 22-0240C CO2,5649
006Pn00000hznTkIAI,LMCU 5537 Generator integration 24-0385 R1,5650
006Pn00000hznTlIAI,Otsego Public Schools Student Health Center - 24-0392C,5651
006Pn00000hznTmIAI,Waverly Fire Station Kollen Park - TAB 24-0400,5652
006Pn00000hznTnIAI,Brighton Fire 34 Humidity Control 24-0263,5653
006Pn00000hznToIAI,CLS - Exhaust Duct Work,5654
006Pn00000hznTpIAI,Alpena Housing Commission Extra Door,5655
006Pn00000hznTqIAI,Detour Schools Phase 2 TAB 24-0387T,5656
006Pn00000hznTrIAI,23-1209C - Mackinac Straits Medical Office CO #1,5657
006Pn00000hznTsIAI,Gladwin Transportation Expansion 24-0389T,5658
006Pn00000hznTtIAI,Otsego Schools Valent Startup 24-0390,5659
006Pn00000hznTuIAI,Five Below Petoskey TAB 24-0391T,5660
006Pn00000hznTvIAI,Comstock HS 23-1157C CO2,5661
006Pn00000hznTwIAI,Meijer 989 Damper Actuator Replacement 24-0397,5662
006Pn00000hznTxIAI,Sartorius 22-0705C CO9,5663
006Pn00000hznTyIAI,LMCU 4027 Lake Dr Lighting Integration 24-0399,5664
006Pn00000hznTzIAI,LMCU 4027 Lake Dr Existing Lighting 24-0401,5665
006Pn00000hznU0IAI,Motion Dynamic Econ Control 24-0398,5666
006Pn00000hznU1IAI,Sartorius 22-0705C C10,5668
006Pn00000hznU2IAI,Dicastal Melting Plant Repairs 24-0403T,5669
006Pn00000hznU3IAI,VAMC Battle Creek Restroom Reno - TAB 24-0404,5670
006Pn00000hznU4IAI,Davita Walker RTU Upgrade 24-0405,5671
006Pn00000hznU5IAI,Auto Owners Boiler Alarms  24-0330 Proposal,5672
006Pn00000hznU6IAI,GRPS Palmer UV's Controller Replacement 24-0406,5673
006Pn00000hznU7IAI,Mendon Elementary HVAC Upgrades - 24-0432T,5674
006Pn00000hznU8IAI,Mancelona 23-1426C CO3,5675
006Pn00000hznU9IAI,CO 24-0268 -Service Ticket #97761 - Henry Ford Macomb ASC Rm10 RPM 24-0372,5676
006Pn00000hznUAIAY,Elk Rapids Existing System Upgrade,5677
006Pn00000hznUBIAY,Grand Rapids Public Schools Coit Art Academy - CTRL/TAB 24-0415,5678
006Pn00000hznUCIAY,121 Catherine Street - CTRL 24-0412,5679
006Pn00000hznUDIAY,Bay Mills Riverview Park and Campground TAB 24- 0410T,5680
006Pn00000hznUEIAY,Merril Tool Wheeler St. 24-0395,5681
006Pn00000hznUFIAY,Merrill Hamilton St controls. 24-0396,5682
006Pn00000hznUGIAY,Northview West Oakview UV Controller 24-0416,5683
006Pn00000hznUHIAY,Manistee High School Controls Upgrades 22-0899,5684
006Pn00000hznUIIAY,Comcast Server Facility TAB 24-0418,5685
006Pn00000hznUJIAY,Clinton Place 24-0417T,5686
006Pn00000hznUKIAY,Kalamazoo College FX16 Replacement 24-0419,5687
006Pn00000hznULIAY,Best Buy Novi - 24-0420T,5688
006Pn00000hznUMIAY,Four Winds Casino Spa Treatment Rooms - TAB 24-0421,5689
006Pn00000hznUNIAY,McAlisters Deli Holland - TAB 24-0428,5690
006Pn00000hznUOIAY,Lakeland CF Housing - TAB 24-0425,5691
006Pn00000hznUPIAY,UofM Metro Health Clinical Engineering Project 24-0414T,5692
006Pn00000hznUQIAY,Costco Bakery Hoods Wyoming 24-0382T,5693
006Pn00000hznURIAY,Roskam Unt Controller Upgrades 24-0422,5694
006Pn00000hznUSIAY,Mini Storage Depot Grandville - TAB 24-0426,5695
006Pn00000hznUTIAY,23-0352T Renwick Market CO #1,5797
006Pn00000hznUUIAY,Pat Rielly Trucking Headquarters - Ctrl/Tab 24-0518,5798
006Pn00000hznW5IAI,Northview HS RTU-2 and RTU-3 Controller Replacements 24-0513,5799
006Pn00000hznW6IAI,Grand Rapids Professional Soccer Stadium Tab 24-0520T,5800
006Pn00000hznW7IAI,Guardian Unit #3 Economizer 24-0511,5802
006Pn00000hznW8IAI,Eau Claire Schools - Ctrl/TAB,5803
006Pn00000hznW9IAI,PNC Tenant Improvement Suite 500 - TAB 24-0515,5804
006Pn00000hznWAIAY,Canna Square - Ctrl 24-0521,5805
006Pn00000hznWBIAY,Kelloggsville HS-MS-West Jace 4.12 Upgrade 24-0514,5807
006Pn00000hznWCIAY,Mahle Boiler Controls Upgrades 24-0215,5808
006Pn00000hznWDIAY,Clarkston Community Schools BP3 New JR High School - Ctrl 24-0562,5809
006Pn00000hznWEIAY,Consumers Credit Union Galesburg - TAB 24-0556,5810
006Pn00000hznWFIAY,7th Reform Church Pneumatic Upgrade R1 24-0498,5811
006Pn00000hznWGIAY,Kalamazoo Latino Specialties 24-0519,5812
006Pn00000hznWHIAY,Kent County Wastewater Screen Project Sherrif Dept - 24-0542C,5813
006Pn00000hznWIIAY,AHU-12 Powell controller upgrade 24-0510,5814
006Pn00000hznWJIAY,Armada Area Schools High School Addition - 24-0601C,5815
006Pn00000hznWKIAY,Mister Carwash 1448 Merrit Rd - Ctrl/TAB 24-0551,5816
006Pn00000hznWLIAY,Best Buy Lansing - TAB 24-0524,5817
006Pn00000hznWMIAY,Camp Tuhsmeheta Nature Center - 24-0526T,5818
006Pn00000hznWNIAY,Wayland MS AHU 1 Controller Replacement 24-5027,5819
006Pn00000hznWOIAY,Mr Jurries Ethernet Pull 24-5028,5820
006Pn00000hznWPIAY,AHU-2 controls at Middle School 24-0525,5821
006Pn00000hznWQIAY,Grand Haven Public Schools High School Cooling - 24-0532T,5822
006Pn00000hznWRIAY,Comcast Server Facility Adrian 24-0531,5823
006Pn00000hznWSIAY,Sierra Holland -TAB 24-0538,5824
006Pn00000hznWTIAY,Sierra Norton Shores - TAB 24-0539,5825
006Pn00000hznWUIAY,Shelby Public Schools 23-1494T CO1,5826
006Pn00000hznWVIAY,Otsego Public Schools Student Health Center - 24-0392T,5827
006Pn00000hznWWIAY,FMG VAV5 at North Events Replacement 24-0535,5828
006Pn00000hznWXIAY,Whirlpool ETC EF 10 VFD 24-0536,5829
006Pn00000hznWYIAY,Merrill disconnect/reconnect 24-0530,5830
006Pn00000hznWZIAY,1111 Leffingwell LRW 91-0-2 23-1401,5831
006Pn00000hznWaIAI,DHS US Coast Guard Office Grand Haven - 24-0181T,5832
006Pn00000hznWbIAI,New controls 24-0537,5833
006Pn00000hznWcIAI,LaFontaine Ford - Ctrl Wiring/TAB 24-0541,5834
006Pn00000hznWdIAI,Scooters Coffee - TAB 24-0540,5835
006Pn00000hznWeIAI,Meijer DC 90 PDA Office RTU 23-1467,5836
006Pn00000hznWfIAI,Fremont Christian Elementary Boilers 24-0544,5837
006Pn00000hznWgIAI,Huron Valley Schools Oak Valley Middle School - CTRL 24-0543,5838
006Pn00000hznWhIAI,Saugatuck 2115T22 CO2,5839
006Pn00000hznWiIAI,North Berrien Fire Rescue - TAB 24-0548,5840
006Pn00000hznWjIAI,Northview HS RTU 815 Controller Replacement 24-0550,5841
006Pn00000hznWkIAI,Sartorius 22-0705C CO11,5842
006Pn00000hznWlIAI,Atwood VAV upgrade 24-0552,5843
006Pn00000hznWmIAI,Mclaren Northern Michigan SMA 2023,5844
006Pn00000hznWnIAI,Alcona Community Schools Mechanical SSA 24'-25',5845
006Pn00000hznWoIAI,Northview HS AHU 1 Controller Replacement 24-0557,5846
006Pn00000hznWpIAI,Belding HS AHU 16 Controller Replacement 24-0560,5847
006Pn00000hznWqIAI,Kent ISD KTC FPVAV Controller Replacement 24-0561,5848
006Pn00000hznWrIAI,Ingham Intermediate School District Office & Health Classrooms - Ctrl/TAB 24-0567,5849
006Pn00000hznWsIAI,Allegan Public Schools HS Boiler Project - TAB 24-0565,5850
006Pn00000hznWtIAI,Henry Ford Macomb Hospital -  2nd Floor Dialysis Controls 24-0555,5851
006Pn00000hznWuIAI,Alpena Community College N4 Supervisor and Graphcis,5852
006Pn00000hznWvIAI,Samsung Auburn Hills HVAC Integration 24-0563,5853
006Pn00000hznWwIAI,Clark Construction Office Addition HVAC,5854
006Pn00000hznWxIAI,Three Rivers Community Schools HS Music Suite -TAB 24-0566,5855
006Pn00000hznWyIAI,American Islamic Community Center - CTRLS 24-0570,5856
006Pn00000hznWzIAI,Beam Light Sauna - Tab 24-0568,5857
006Pn00000hznX0IAI,370 Brown Birmingham MI - CTRL/TAB 24-0569,5858
006Pn00000hznX1IAI,RCS Stoney Creek 23-1232C CO1,5859
006Pn00000hznX2IAI,Cros-Lex 22-0355C CO1,5860
006Pn00000hznX3IAI,Elk Rapids 22-1142C CO1,5861
006Pn00000hznX4IAI,Elk Rapids 23-0007C CO2,5862
006Pn00000hznX5IAI,Paris Ridge Domestic water control 24-0573,5863
006Pn00000hznX6IAI,TAB hours 24-0572,5864
006Pn00000hznX7IAI,Detroit Diesel AVI Change order 24-0574,5865
006Pn00000hznX8IAI,Fire station 1 change order 24-0575,5866
006Pn00000hznX9IAI,Fox Run CB-1 24-0899,5867
006Pn00000hznXAIAY,CO #10 CI-23 Ex Fan 45 Integration,5868
006Pn00000hznXBIAY,Henry Ford Macomb Hospital -  Inpatient Dialysis 24-0555,5869
006Pn00000hznXCIAY,PRIZM Ambulatory Surgery Center Interior Renovation 24-0578,5870
006Pn00000hznXDIAY,Muskegon County West Randall Lift Station - 24-0643T,5871
006Pn00000hznXEIAY,SMA upgrade 24-0579,5872
006Pn00000hznXFIAY,Corunna Middle School and Pool Building 22-1161,5873
006Pn00000hznXGIAY,Ann Arbor Arms - CTRL 24-0577C,5874
006Pn00000hznXHIAY,Gerald R Ford Airport - The Club - 24-0583T,5875
006Pn00000hznXIIAY,Corewell Health Cardiology Clinic Watervliet - TAB 24-0582,5876
006Pn00000hznXJIAY,DTMB GR Vets Home Pharmacy Laundry Office - 24-0585C,5877
006Pn00000hznXKIAY,City of St Joeseph Whirlpool Centennial Park - TAB 24-0593,5878
006Pn00000hznXLIAY,Hammond Bay Air Cooled Chiller Replacement 24-0584s,5879
006Pn00000hznXMIAY,S.S.M. Apartments 24-0586T,5880
006Pn00000hznXNIAY,Kalkaska School Bond Phase III TAB 23-1519T,5881
006Pn00000hznXOIAY,Sault Advocacy Center TAB,5882
006Pn00000hznXPIAY,LG ESMI Dry Room Bridge - TAB 24-0590,5883
006Pn00000hznXQIAY,Tommy Express Holland - 24-0589T,5884
006Pn00000hznXRIAY,Yale 23-1258C CO3,5885
006Pn00000hznXSIAY,DTA Bldg 270 Chiller Controls Service Call,5886
006Pn00000hznXTIAY,Forest Hills Public Schools Northern HS Athletics - 24-0594C,5887
006Pn00000hznXUIAY,Forest Hills Public Schools Eastern HS Athletics - Tab 24-0595,5888
006Pn00000hznXVIAY,City of Taylor Animal Shelter - CTRL 24-0592,5889
006Pn00000hznXWIAY,City of Mount Clemens WWTP Bio Solids - 24-0825C,5890
006Pn00000hznXXIAY,Stoney Ridge Winery - TAB 24-0596,5891
006Pn00000hznXYIAY,Microbiologics Office & Lab Renovation - 23-1079T,5892
006Pn00000hznXZIAY,Corunna PS Elsa Meyer & Lousie Peacock Cooling - 24-0452C,5893
006Pn00000hznXaIAI,2024 RTU and Chiller integration 24-0591,5894
006Pn00000hznXbIAI,Mancelona 23-1426C CO4,5895
006Pn00000hznXcIAI,Cotton Correctional 22-0192C CO3,5896
006Pn00000hznXdIAI,Yale CO1 Deduct 23-1258C CO1,5897
006Pn00000hznXeIAI,Detroit Diesel M11 Oil Stores HVAC Upgrade - CTRL 24-0616,5898
006Pn00000hznXfIAI,Ford AMC Electrical installation 24-0638,5899
006Pn00000hznXgIAI,Comstock Public Schools Stem Academy - 24-0671C,5900
006Pn00000hznXhIAI,Trend VAV upgrades 24-0672,6003
006Pn00000hznXiIAI,Wolverine Worldwide Annex Building - TAB 24-0732,6004
006Pn00000hznXjIAI,Southtown by 4M - CTRL 24-0819,6005
006Pn00000hznZJIAY,Maverik Inc - CTRL/TAB 24-0727,6006
006Pn00000hznZKIAY,Ford AMC pressure control 24-0638,6007
006Pn00000hznZLIAY,Chelsea Bldg. 100 Upgrades 24-0699,6008
006Pn00000hznZMIAY,Fargus Grecon Spark Detection Replacement Sensor 24-0692,6009
006Pn00000hznZNIAY,Meijer 55 RTU Integration 24-0702,6010
006Pn00000hznZOIAY,Supervisor SMA 24-0698,6011
006Pn00000hznZPIAY,University Prep Schools - UPrep Acad 24-0693,6012
006Pn00000hznZQIAY,Kelloggsville VFD Keypad 24-0703803.00,6013
006Pn00000hznZRIAY,Building 392 Controls upgrade  24-0499,6015
006Pn00000hznZSIAY,Fort Mackinac Barracks 23-1413C,6016
006Pn00000hznZTIAY,"Building 89 Office VAV and 501, 502, 503 Terminal Units 24-0501",6018
006Pn00000hznZUIAY,"Building 89  S-1, S-3, S-4 AHU's with JACEs 24-0745",6019
006Pn00000hznZVIAY,Caledonia additional startup time on Valent units 24-0705,6020
006Pn00000hznZWIAY,Sartorious 22-0705C CO 12,6021
006Pn00000hznZXIAY,Dunn Family Apartments - 24-0724T,6022
006Pn00000hznZYIAY,Troy Maintenance Facility - Ctrl 24-0708,6023
006Pn00000hznZZIAY,Besser Company AHU Repairs,6024
006Pn00000hznZaIAI,Charlotte Middle School Valent Startup 24-0707,6025
006Pn00000hznZbIAI,BOs Bagel Shop Ann Arbor - CTRL/Tab 24-0719,6026
006Pn00000hznZcIAI,"Hurst Mechanical Meijer Store 198 Bloomingdale, IL 24-0767",6027
006Pn00000hznZdIAI,"Hurst Mechanical Meijer Store 303 Ionia, MI 24-0773",6028
006Pn00000hznZeIAI,"Hurst Mechanical Meijer Store 207 Normal, IL 24-0768",6029
006Pn00000hznZfIAI,"Hurst Mechanical Meijer Store 210 Grand Ledge, MI 24-0769",6030
006Pn00000hznZgIAI,RTU 5 controller replacement 24-0709,6031
006Pn00000hznZhIAI,Besser Company Water Meter Installation 24-0710s,6032
006Pn00000hznZiIAI,Soo Motors 2024 SMA Update,6033
006Pn00000hznZjIAI,De La Salle Collegiate High School BP2 - CTRL 24-0715,6034
006Pn00000hznZkIAI,Dinks & Dingers - Ctrl wiring / TAB 24-0728,6035
006Pn00000hznZlIAI,Roskam S1 Frito Braided Pretzel - 24-0755C,6036
006Pn00000hznZmIAI,Zeeland Public Schools BP10 Athletic Complex - TAB 24-0730,6037
006Pn00000hznZnIAI,HPC Credit Union SMA 2024,6038
006Pn00000hznZoIAI,Fairview Schools SMA 2024,6039
006Pn00000hznZpIAI,"Building 89 AHU 501, 502, 503, reheats 24-0744",6040
006Pn00000hznZqIAI,Charlevoix Senior Center 24-0716T,6041
006Pn00000hznZrIAI,Boys and Girls Club of Alpena Isonas License Renewal 2024,6042
006Pn00000hznZsIAI,Building 392 Network 24-0743,6043
006Pn00000hznZtIAI,building 89 Network 24-0742,6044
006Pn00000hznZuIAI,Belding Public Schools BP 5 Fieldhouse - 24-0254T,6045
006Pn00000hznZvIAI,Hanger Clinic 23-1278C CO1,6046
006Pn00000hznZwIAI,Hanger Clinic 23-1278T CO1,6047
006Pn00000hznZxIAI,Roskam M2 Granola Line - 24-0319T,6048
006Pn00000hznZyIAI,Eaton Rapids 23-1325C CO1,6049
006Pn00000hznZzIAI,RTU-D-1 VFD replacement 24-0720,6050
006Pn00000hzna0IAA,Cytiva BP03 -24-0683T,6052
006Pn00000hzna1IAA,Johannesburg Wood Shop 24-0722T,6053
006Pn00000hzna2IAA,NCMC Cattee Project TAB 24-0725T,6054
006Pn00000hzna3IAA,Dollar Tree Ishpeming 24-0726T,6055
006Pn00000hzna4IAA,Sartorius 22-0705C CO13,6056
006Pn00000hzna5IAA,Wyoming JR HS 22-1175T CO 4.17,6057
006Pn00000hzna6IAA,Jenison 22-1118C CO3,6058
006Pn00000hzna7IAA,Kent ISD KTC 22-0309T CO1,6059
006Pn00000hzna8IAA,Watermark Country Club Pump Station - 24-0721C,6060
006Pn00000hzna9IAA,Octapharma Plasma - Ctrl wiring/ TAB 24-0735,6061
006Pn00000hznaAIAQ,Ingham ISD office and health TAB 24-0567,6062
006Pn00000hznaBIAQ,Hilite International - Ctrl/TAB 24-0737,6063
006Pn00000hznaCIAQ,Cargill MCC Ventilation Project - TAB 24-0738,6064
006Pn00000hznaDIAQ,Grand Rapids Consumers Credit Union - Ctrl Wiring/TAB 24-0748,6065
006Pn00000hznaEIAQ,Birmingham Towers Mixed Use - CTRLs 24-0740,6066
006Pn00000hznaFIAQ,MMMC Decon Pressure Sensors,6067
006Pn00000hznaGIAQ,Detroit Public Schools Southeastern HS Annex - CTRL 24-0766,6068
006Pn00000hznaHIAQ,Tower Pinkster Office Upgrades 23-0625 Proposal R1,6069
006Pn00000hznaIIAQ,Comcast Server GR 24-0749,6070
006Pn00000hznaJIAQ,CO 24-0750 _HFMH Linear Accelerator Replacement 24-0046,6071
006Pn00000hznaKIAQ,Minock Park Place Detroit - TAB 24-0752,6072
006Pn00000hznaLIAQ,Alma College 2128C22 CO3 Deduct,6073
006Pn00000hznaMIAQ,La Haze Cultivation Phase 4 TAB,6074
006Pn00000hznaNIAQ,Kalamazoo PS Loy Norrix HS Unit A & B - 24-0753T,6075
006Pn00000hznaOIAQ,"Hurst Mechanical Meijer Store 214 Plainfield, IL 24-0770",6076
006Pn00000hznaPIAQ,"Hurst Mechanical Meijer Store 232  Muskegon, MI  24-0771",6077
006Pn00000hznaQIAQ,"Hurst Mechanical Meijer Store 239 Oswego, IL 24-0772",6078
006Pn00000hznaRIAQ,Kent County Main Health Clinic Remodel - TAB 24-0804,6080
006Pn00000hznaSIAQ,Jiffy Lube Jenison - Ctrl wiring / Tab 24-0761,6081
006Pn00000hznaTIAQ,"Hurst Mechanical Kroger Store 670 Plymouth, MI 24-0777",6082
006Pn00000hznaUIAQ,Sand Creek Community Schools Cooling Upgrade - CTRL 24-0795,6083
006Pn00000hznaVIAQ,Northview AHU 815 VFDs 24-0754,6084
006Pn00000hznaWIAQ,Columbiaville Elementary UV 5 & 7 24-0637,6085
006Pn00000hznaXIAQ,TJX Sierra controls install 24-0758,6086
006Pn00000hznaYIAQ,Hastings General Aviation Terminal Facility - Ctrl wiring/TAB 24-0796,6087
006Pn00000hznaZIAQ,Copper Hills Golf Club Clubhouse - CTRL Wiring 24-0764,6088
006Pn00000hznaaIAA,Village of Hesperia Water System Improvements - 24-0807T,6089
006Pn00000hznabIAA,Hudsonville Public Schools BP16 Food Service - TAB 24-0763,6090
006Pn00000hznacIAA,Armada Elementary UV-33 controls upgrade 24-0762,6091
006Pn00000hznadIAA,ACC - BTC Boiler Project 24- 0741C,6092
006Pn00000hznaeIAA,Whirlpool SJTC Phase 2 - CTRL 23-0179,6094
006Pn00000hznafIAA,Bear Point Plaza - Suite 2676 24-0718C,6095
006Pn00000hznagIAA,Bear Pointe Plaza - Suite 2676 TAB 24-0718T,6096
006Pn00000hznahIAA,ACC -BTC Boiler Project TAB 24-0765T,6097
006Pn00000hznaiIAA,LMCU Ballpark Reno Phase 2 Field & Terrace - 24-0371T,6098
006Pn00000hznajIAA,South Haven Public Schools Baseline Middle School - TAB 24-0774,6099
006Pn00000hznakIAA,Lansing Community College Classroom Reno Cybersecurity - 24-0855T,6100
006Pn00000hznalIAA,Lansing Everett HS 23-0556C CO2,6101
006Pn00000hznamIAA,Intercare Community Health Network Bangor Health Center - TAB 24-0921,6102
006Pn00000hznanIAA,"Hurst Mechanical Kroger Store 689 Ypsilanti, MI 24-0786",6103
006Pn00000hznaoIAA,"Hurst Mechanical Kroger Store 456 Meriman Road Westland, MI 24-0779",6104
006Pn00000hznapIAA,"Hurst Mechanical Kroger Store 459 Middlebelt Road, Westland, MI 24-0780",6105
006Pn00000hznaqIAA,"Hurst Mechanical Kroger Store 444 East Highland Rd, Howell, MI 24-0776",6106
006Pn00000hznarIAA,"Hurst Mechanical Kroger Store 714 Davidson, MI 24-0789",6107
006Pn00000hznasIAA,City of Dowagiac DPS Expansion & Reno - TAB 24-0794,6108
006Pn00000hznatIAA,"Hurst Mechanical Kroger Store 650 Oakland Twp, MI 24-0784",6109
006Pn00000hznauIAA,"Hurst Mechanical Kroger Store 704 Shelby Twp, MI 24-0787",6110
006Pn00000hznavIAA,Roskam S1 Frito Braided Pretzel NG Metter - 24-0857C,6193
006Pn00000hznawIAA,Hammond Bay Admin Int. Head Units,6194
006Pn00000hznaxIAA,Village of Bellaire Wastewater Treatment - CTRL/TAB 24-0860,6195
006Pn00000hznayIAA,Calvin Dining Commons DD Project - TAB 24-0868,6196
006Pn00000hznazIAA,Southside Arena Controls Upgrade 24-0829,6197
006Pn00000hznb0IAA,Verdier Eye Center Area C - 24-0723C,6198
006Pn00000hznb1IAA,Verdier Eye Center Area C - 24-0723T,6199
006Pn00000hznb2IAA,Roskam S1 Frito Braided Pretzel - 24-0755T,6200
006Pn00000hznb3IAA,Centreville Library RTU 24-0858,6201
006Pn00000hznb4IAA,Ingham County Potter Park Zoo Animal Hospital BP4 - CTRL/TAB 24-0861,6202
006Pn00000hznb5IAA,Magna UPCM Replacement 24-0859,6203
006Pn00000hznb6IAA,The Factory - Ctrl/TAB 24-0864,6204
006Pn00000hznb7IAA,Western Michigan University UCC 2nd Flr Alterations - TAB 24-0863,6205
006Pn00000hznb8IAA,Whirlpool New RDC St Louis MO - CTRL 24-0865,6206
006Pn00000hznb9IAA,HFMH Loading Dock Controls Integration 24-0866,6207
006Pn00000hznbAIAQ,Atlanta School Integration 24-0867s,6208
006Pn00000hznbBIAQ,Race Logic Novi Tech Center - TAB 24-0869,6209
006Pn00000hznbCIAQ,Besser Co AHU 10 Compressor Replacement,6210
006Pn00000hznbDIAQ,DHE Actuator 24-0872,6211
006Pn00000hznbEIAQ,CS Erickson Office - TAB 24-0873,6212
006Pn00000hznbFIAQ,Kent County North Transfer Station 22-1121C CO1,6213
006Pn00000hznbGIAQ,City of Boyne Wastewater Treatment Plant - 24-0875T,6214
006Pn00000hznbHIAQ,City of Inkster E Outfalls CSO Elimination Phase 3 - 24-0877C,6215
006Pn00000hznbIIAQ,MMMC JCI Valves,6216
006Pn00000hzncXIAQ,Godfrey Lee 21-0846C CO4,6217
006Pn00000hzncYIAQ,Godfrey Lee 21-0846T CO 3,6218
006Pn00000hzncZIAQ,Oakside Prep Academy - HS RTU Controls 24-0756,6219
006Pn00000hzncaIAA,Gun Lake 23-0497C CO1,6220
006Pn00000hzncbIAA,Gun Lake 23-0497T CO1,6221
006Pn00000hznccIAA,EMC-Sierra Norton Shores 24-0874,6222
006Pn00000hzncdIAA,Cesar Chavez Laundromat - TAB 24-0881,6223
006Pn00000hznceIAA,Henry Ford Macomb Hospital - Boiler Room Heating Controls 24-0879,6224
006Pn00000hzncfIAA,Harbor Springs Harbor Master 25-0308T,6225
006Pn00000hzncgIAA,CCS Taubman Campus SMA 24-0885,6226
006Pn00000hznchIAA,Macomb Correctional Control Wiring HU3 24-0880,6227
006Pn00000hznciIAA,Ascension Novi MOB Controls 24-0882,6228
006Pn00000hzncjIAA,City of Albion Water Treatment Improvements - TAB 24-0888,6229
006Pn00000hznckIAA,Kinder Morgan - Autumn Hills - 24-0890T,6230
006Pn00000hznclIAA,AFG-ECE Miller Grove Center - TAB 24-0891,6231
006Pn00000hzncmIAA,Magna North Building Trane Controls Upgrades 23-0136,6232
006Pn00000hzncnIAA,Grand River New Construction Office Building - TAB 24-0904,6233
006Pn00000hzncoIAA,Maranatha Tabernacle & Bookstore - CTRL/TAB 24-0892,6234
006Pn00000hzncpIAA,Muskegon County BP1 Marquette Campus Renovations - TAB 24-0905,6235
006Pn00000hzncqIAA,West Michigan Academy Of Environmental Science - CTRL Wiring/TAB 24-0928,6236
006Pn00000hzncrIAA,Lakeview Academy TAB,6237
006Pn00000hzncsIAA,West Shore Community College Arts & Sciences RTU - 24-0965C,6238
006Pn00000hznctIAA,St Joseph County Career Hub - CTRL/TAB 24-0930******,6239
006Pn00000hzncuIAA,Lacks Paint Central Thermocouple and CFM Calibration Proposal 2024 24-0894,6240
006Pn00000hzncvIAA,Primera Plastics Pressure Sensor 24-0895,6241
